Customer_ID,Full_Name,Email,Phone,Gender,Age,Join_Date,Segment,City,Country,Tenure_Days
CUST-1017,Cory Morrow,kendrajohnson@example.org,990-531-0687x4249,Female,31,2025-03-17,Basic,Guzmanmouth,India,457
CUST-1018,Andre Gonzalez,phillipfrench@example.net,001-418-803-9202x26210,Male,44,2025-05-28,Premium,South Kelly,India,385
CUST-1019,Matthew Norris,carrdaniel@example.net,595-515-0465x58669,Male,46,2023-11-05,Premium,North Kimberlyside,USA,955
CUST-1020,Daniel Brown,gtaylor@example.com,+1-719-209-2828x1312,Female,56,2024-06-12,Premium,Christopherfurt,USA,735
CUST-1021,Brandi Ball,matthew02@example.org,001-777-764-1857,Male,56,2025-04-15,Premium,Port Sharon,India,428
CUST-1022,Mrs. Rachel Davis Dds,vmendoza@example.com,+1-672-831-7549,Male,18,2022-11-29,Standard,Amyville,UK,1296
CUST-1023,Jose Garrison,harry25@example.org,975-200-0651,Other,34,2023-06-08,Standard,North Kathrynhaven,India,1105
CUST-1024,Charles Jacobs,ashleygonzalez@example.net,591-812-6416x0892,Other,58,2024-12-11,Basic,East Christopherhaven,UK,553
CUST-1025,Rebecca Mitchell,alexander44@example.com,343-572-3545x638,Female,47,2025-08-20,Premium,East Robert,USA,301
CUST-1026,Angela Dennis,amandamarshall@example.net,(921)521-3900x21433,Other,30,2024-02-03,Premium,Howellstad,India,865
CUST-1027,Joseph Owens,lopezdavid@example.org,+1-974-939-0675x7153,Other,38,2024-05-23,Premium,Port Stephanieton,Germany,755
CUST-1028,William Wilson,reidjennifer@example.net,302.889.2215x05694,Other,36,2025-06-21,Standard,West Wandatown,India,361
CUST-1029,Amy Kelley,courtney81@example.net,(414)658-0186,Male,36,2022-07-29,Premium,Lake Kyle,India,1419
CUST-1030,Barbara Bernard,walterfarrell@example.net,+1-600-590-0477x2230,Other,42,2024-01-19,Standard,South Alicemouth,USA,880
CUST-1031,Johnny Howe,tmontoya@example.com,(785)256-0342,Male,39,2026-04-19,Basic,Freemanburgh,USA,59
CUST-1032,Jack Nunez,michaelcarey@example.com,+1-707-367-3913x727,Other,48,2024-12-13,Basic,Mccormickton,India,551
CUST-1033,Joseph Tran,beckerkimberly@example.com,001-443-310-8348,Other,34,2025-05-04,Standard,Lake Stevenburgh,UK,409
CUST-1034,Timothy Ferrell Md,zle@example.org,4147522780,Male,43,2024-02-01,Premium,Briannahaven,India,867
CUST-1035,Isaiah Lyons,parkerlee@example.com,948-942-1901x5052,Female,49,2023-10-15,Premium,Baileyview,UK,976
CUST-1036,Tina Kirby,staceymcknight@example.org,389.651.1478x0428,Male,27,2024-06-24,Basic,West Ryanberg,India,723
CUST-1037,Jared Cruz,amandavargas@example.com,731-255-3951x2304,Male,27,2023-07-05,Premium,Fritzberg,USA,1078
CUST-1038,Lacey Johnson,milleryvonne@example.org,+1-597-965-2207,Female,53,2022-12-14,Basic,Parkerchester,Germany,1281
CUST-1039,Sara Henry,russell75@example.org,905-825-6698x59885,Other,25,2026-04-09,Premium,Clarenceburgh,USA,69
CUST-1040,William Williamson,justinanderson@example.net,403.887.0020x954,Male,69,2024-12-14,Standard,Reginaview,India,550
CUST-1041,James Salazar,robertpatrick@example.com,(470)324-8774,Female,37,2025-08-16,Standard,Bautistastad,India,305
CUST-1042,Heather Freeman,lopeztyler@example.net,739.331.9084,Male,49,2025-12-07,Standard,East Matthewville,Germany,192
CUST-1043,Lisa Martinez,achung@example.com,866.446.8572x799,Female,67,2023-01-01,Premium,Port Brandonborough,USA,1263
CUST-1044,Joseph Jones,hickmancharles@example.com,3334837330,Other,31,2023-07-14,Basic,Prattshire,India,1069
CUST-1045,Brittany Bailey,joshua45@example.net,+1-220-216-4833x14328,Other,67,2025-06-19,Standard,Riosland,USA,363
CUST-1046,William Mitchell,vwatson@example.org,374-412-5262x39960,Male,45,2024-07-14,Premium,Jordanville,Germany,703
CUST-1047,Wayne Levy,qmckinney@example.net,+1-438-220-2602x085,Female,63,2022-08-29,Basic,Port Christophershire,India,1388
CUST-1048,Kevin Reed,aross@example.org,001-925-777-6220,Female,69,2024-04-08,Basic,Sanchezville,USA,800
CUST-1049,Jerry Cooper,davidwilson@example.net,(650)575-7219x4479,Other,41,2022-12-18,Basic,North Seanshire,India,1277
CUST-1050,Devin Sparks,sabrina48@example.org,(935)862-7248,Male,32,2024-10-28,Premium,West Christopherburgh,USA,597
CUST-1051,Denise Watson,starkwhitney@example.com,(477)290-8484x5097,Female,39,2023-02-12,Standard,New Cynthia,India,1221
CUST-1052,Anthony Combs,haroldmoore@example.net,(612)545-9526,Male,47,2024-04-30,Standard,Markchester,India,778
CUST-1053,Carrie Stevens,williamdouglas@example.org,(861)446-2186,Male,21,2022-12-10,Standard,Turnerberg,USA,1285
CUST-1054,Sonya West,berryrobert@example.org,514-584-6663x719,Male,30,2023-04-14,Standard,New Amyberg,India,1160
CUST-1055,Sherry Graham,shannon04@example.org,+1-304-954-5387,Female,40,2024-05-11,Basic,South James,Germany,767
CUST-1056,William Ruiz,robert17@example.com,(217)708-7765x4790,Other,25,2023-01-04,Basic,New Allison,Germany,1260
CUST-1057,Allison Hernandez,pattonkevin@example.net,(430)348-1495x7623,Other,35,2025-03-07,Premium,West Brianport,India,467
CUST-1058,Jessica Strickland,millerkim@example.net,396-433-6621x958,Female,29,2022-09-16,Standard,Scottmouth,Germany,1370
CUST-1059,Latoya Hayes,scott31@example.com,893.754.4801x67753,Female,48,2023-12-29,Premium,Heathermouth,USA,901
CUST-1060,David Mccarthy,morsenicholas@example.net,510.798.7253x208,Other,31,2023-05-06,Basic,Port Robert,USA,1138
CUST-1061,Haley Gomez,jonescheyenne@example.org,+1-968-374-3868,Female,51,2023-08-08,Premium,Port Jeremy,UK,1044
CUST-1062,Kathleen Martin,cpowell@example.com,(575)236-0940,Other,35,2023-01-11,Standard,New Heatherchester,India,1253
CUST-1063,Elizabeth Martin,smithhannah@example.org,(483)593-7466,Other,51,2023-02-10,Basic,New Jessicafort,USA,1223
CUST-1064,Danny Ware,lisa03@example.com,758-624-0067x5793,Male,28,2025-12-02,Standard,Mackbury,USA,197
CUST-1065,Angel Green,derrickmcdaniel@example.com,(925)908-0619,Female,58,2023-09-26,Basic,Aaronville,India,995
CUST-1066,Nicholas Clements,victoriaanderson@example.com,437.578.1877x948,Male,29,2025-11-20,Premium,Thomaschester,Germany,209
CUST-1067,Felicia Jennings,gjimenez@example.net,(760)723-7896x3947,Other,66,2024-02-08,Premium,North Rhonda,UK,860
CUST-1068,Zachary Obrien,allencurtis@example.org,001-957-309-4272,Other,32,2023-08-23,Premium,Rodriguezton,USA,1029
CUST-1069,Clinton Barker,pamela65@example.com,+1-507-885-4215x05707,Female,48,2023-11-26,Premium,Port Derek,USA,934
CUST-1070,Diana Bryant,rray@example.org,9489943376,Female,66,2026-03-19,Basic,New Stephaniebury,USA,90
CUST-1071,Ryan Cooper,david66@example.com,910.360.7504x86936,Other,46,2022-10-06,Basic,East Jessica,USA,1350
CUST-1072,Dillon Boyd,hectorjones@example.org,315-570-2336x267,Other,43,2025-09-17,Premium,South Lisa,India,273
CUST-1073,Joseph Jackson,jessica61@example.com,655-535-8278,Other,35,2024-03-28,Basic,Ericksonville,India,811
CUST-1074,Mr. Ricardo Porter,nelsonpaul@example.com,001-866-760-9662,Male,49,2024-02-13,Premium,West Heather,India,855
CUST-1075,Dawn Wilson,khodge@example.org,(705)772-7493,Male,39,2022-10-09,Basic,Port Michellehaven,USA,1347
CUST-1076,Peter Washington,patrick56@example.com,Not Provider,Male,55,2023-05-09,Premium,Mccannville,India,1135
CUST-1077,Mitchell Carson,mcdanielbeth@example.net,+1-517-307-3982,Other,34,2024-11-27,Basic,New Jennifer,India,567
CUST-1078,Samuel Matthews,barbaragilbert@example.com,001-567-644-1266x44165,Female,40,2026-04-23,Basic,Ashleyberg,India,55
CUST-1079,Emily Robertson,wjones@example.net,686-972-4976,Female,41,2023-12-13,Standard,Lake Joshuamouth,UK,917
CUST-1080,James Mcguire,bellnicholas@example.com,+1-584-418-7020x3680,Male,67,2024-10-09,Standard,Christensenhaven,India,616
CUST-1081,Amy Martin,kimhamilton@example.net,792-433-3699x641,Other,25,2024-04-23,Standard,New Jesusmouth,India,785
CUST-1083,Laura Murray,annaramirez@example.com,(865)883-4636,Other,23,2026-04-20,Basic,Christopherfurt,India,58
CUST-1084,Elizabeth Franco,prattregina@example.org,632.982.3853,Other,22,2026-02-12,Basic,Beckertown,India,125
CUST-1085,Bridget Mccullough,tinawood@example.org,(917)625-2265x348,Female,61,2023-02-22,Standard,Port Johnberg,India,1211
CUST-1086,Ryan Brooks,tjackson@example.net,225-862-7567x51252,Male,46,2024-01-03,Premium,Lake Ericafurt,UK,896
CUST-1087,Barry Williamson,kelly14@example.net,228-438-6260x3121,Female,45,2022-10-12,Premium,South Jennifer,India,1344
CUST-1088,John Golden,awong@example.com,+1-988-440-1227,Female,28,2024-01-29,Premium,South Nicholasmouth,USA,870
CUST-1089,Douglas Small,benjamin30@example.net,524-803-0230,Male,18,2026-02-28,Premium,Andrewville,India,109
CUST-1090,Sally Bender,tammy93@example.com,664-761-2778x589,Male,60,2024-12-26,Premium,North Donald,Germany,538
CUST-1091,Mr. Anthony Day,,7042213389,Female,36,2026-03-22,Premium,Stephenfurt,India,87
CUST-1092,Savannah Dillon,kyle96@example.com,(833)409-0343x5955,Male,26,2023-03-20,Standard,Millerside,India,1185
CUST-1093,Tina Clark,sawyerchristina@example.org,(256)627-5288,Male,44,2024-08-09,Basic,Geoffreyborough,India,677
CUST-1094,David Archer,bradfordsally@example.com,802.399.3763x202,Male,51,2024-07-25,Standard,South Madisonburgh,UK,692
CUST-1095,Jessica Lawrence,downsjames@example.org,+1-241-337-1764x073,Male,61,2023-06-16,Basic,Hernandezview,India,1097
CUST-1096,Catherine Herring,thill@example.com,001-419-570-4541x05099,Female,21,2024-01-27,Basic,Reesebury,India,872
CUST-1097,James Henry,laurahall@example.org,(525)677-0433x71044,Female,53,2024-05-26,Standard,Port Amber,UK,752
CUST-1098,Dana Gonzalez,ulewis@example.com,+1-799-227-6004,Female,35,2025-01-10,Standard,Jessicashire,India,523
CUST-1099,Jeffery Kennedy,anna48@example.net,(452)697-5445x621,Other,32,2023-07-15,Basic,Robinberg,India,1068
CUST-1100,David Gonzalez,,615.857.2460x7614,Other,68,2023-08-01,Basic,North Zoetown,USA,1051
CUST-1101,Sara Atkinson,,+1-748-703-0133x8511,Male,30,2023-08-07,Premium,North Michael,India,1045
CUST-1102,Victoria Hansen,campbellbenjamin@example.net,Not Provider,Male,36,2026-02-13,Premium,West Stanley,India,124
CUST-1103,Lisa Brown,irodriguez@example.net,(227)659-0156,Female,66,2023-03-25,Standard,New Mauriceville,India,1180
CUST-1104,Michelle Patel,stephanieowens@example.com,311-645-9390x092,Female,43,2026-05-03,Standard,New Kimberly,India,45
CUST-1105,Gregory Moyer,wbennett@example.com,+1-574-321-4407x5086,Female,65,2022-12-08,Basic,Kennethhaven,India,1287
CUST-1106,Amanda Pitts,ymann@example.net,001-508-277-8004,Other,29,2023-03-25,Standard,West Frederick,India,1180
CUST-1107,Lindsey Williamson,unoble@example.com,443.874.2695x6358,Female,68,2025-05-25,Standard,Port Russell,India,388
CUST-1108,Kenneth Colon Dds,michellebest@example.com,(546)724-7923x9415,Other,54,2025-06-28,Standard,Chantown,India,354
CUST-1110,Joy Carter,oliviagonzales@example.net,(560)528-0816,Male,40,2025-07-28,Basic,Shawnchester,USA,324
CUST-1111,Jessica Johnson,davisstephen@example.org,(251)345-7902x729,Female,43,2026-03-21,Basic,Mahoneyton,India,88
CUST-1112,Tyler Delacruz,joneselizabeth@example.net,543-699-5525x76900,Other,46,2022-11-27,Basic,West Samuelport,India,1298
CUST-1113,Connie Hubbard Md,tyler77@example.com,001-468-735-8755x064,Male,50,2025-11-28,Basic,North Robert,India,201
CUST-1114,Douglas Henderson,bryanhines@example.net,+1-894-716-1103x8885,Female,44,2026-04-13,Premium,Stephanieborough,India,65
CUST-1115,Mark Johnson,rthompson@example.net,467.449.9549x656,Other,42,2024-09-03,Premium,Moodyhaven,India,652
CUST-1116,Justin Ponce,walterssarah@example.org,+1-229-490-8764x3938,Male,27,2026-02-24,Premium,Denisefort,India,113
CUST-1117,Sharon Oliver,ijohnson@example.com,673-432-3601,Female,64,2025-05-23,Basic,East Hayley,India,390
CUST-1118,Christopher White,fieldsrobert@example.org,2854074033,Female,40,2023-04-02,Basic,Zimmermanborough,USA,1172
CUST-1120,Jeremy Williamson,samantha42@example.net,2184977469,Female,38,2024-10-23,Standard,North Beckyland,India,602
CUST-1121,Anthony Schultz,john99@example.org,202.409.2937,Female,60,2024-12-10,Standard,North Stephanie,Germany,554
CUST-1122,Steve Williams,kellyjennifer@example.org,849-869-4832,Other,30,2025-11-07,Premium,Susanfurt,India,222
CUST-1123,Amanda Baker,krodriguez@example.org,952.854.7174,Other,54,2025-08-03,Premium,New Kevinhaven,India,318
CUST-1124,Charles Harper,robertsonjennifer@example.org,409-736-0105x7731,Female,50,2026-04-17,Basic,New Sandra,USA,61
CUST-1125,Ronald Lewis,christinejohnson@example.org,570-305-9989x85438,Male,41,2025-01-06,Premium,Hebertborough,UK,527
CUST-1126,Amber Vasquez,longkayla@example.org,(385)252-2943x7101,Female,61,2022-12-28,Premium,Crystalmouth,USA,1267
CUST-1127,Mary Bruce,amberhouse@example.net,880.464.3864x089,Female,28,2025-02-05,Standard,Gravesport,India,497
CUST-1128,Michael Thompson,anna71@example.com,001-564-524-3062x414,Other,34,2024-06-29,Premium,Port Deanna,India,718
CUST-1129,Kathleen Martin,bfarrell@example.net,(669)260-0066x116,Male,21,2025-04-22,Basic,Lake Aimeestad,India,421
CUST-1130,Jacob Quinn,tgrimes@example.org,(926)687-5482,Female,64,2023-05-07,Standard,West Michellestad,India,1137
CUST-1131,Mary Cabrera,castanedaeric@example.net,631-393-3921,Other,42,2023-03-17,Basic,Waynetown,Germany,1188
CUST-1132,Amy Fisher Dds,carriediaz@example.net,+1-715-997-2668x22462,Female,47,2023-10-04,Basic,Lake Kurt,India,987
CUST-1133,Zachary Smith,millerjulie@example.com,001-418-444-9725x0462,Male,26,2022-11-14,Standard,West Elizabeth,USA,1311
CUST-1134,Sarah Santos,byrderin@example.org,563.278.5759,Male,38,2025-08-28,Basic,Donnaview,UK,293
CUST-1135,Ryan Miller,melissasutton@example.com,001-448-426-1011,Other,37,2023-05-24,Basic,New Judyland,USA,1120
CUST-1136,Timothy Wilkins,,001-286-611-6611,Female,36,2023-04-15,Standard,Heiditown,India,1159
CUST-1137,Lisa Johnson,diana77@example.com,254-954-1709x535,Female,36,2023-08-08,Basic,West Elizabeth,USA,1044
CUST-1138,Danielle Hernandez,mercadodebra@example.com,+1-898-818-1557x18723,Other,29,2022-06-08,Basic,Anitaview,India,1470
CUST-1139,Jody Sampson,mthomas@example.org,723-348-8519x70592,Male,54,2024-04-13,Standard,Guzmanstad,UK,795
CUST-1140,Daniel Suarez,mindynelson@example.net,684.849.6352,Other,59,2024-10-18,Basic,Stevenview,India,607
CUST-1142,Mariah Klein,kaylaholden@example.com,001-645-399-1521,Other,54,2022-11-17,Standard,Mcdonaldport,India,1308
CUST-1143,Elizabeth Smith,,+1-264-982-2648,Male,65,2026-06-01,Standard,Danielleside,India,16
CUST-1144,John Carpenter,omontgomery@example.com,001-438-906-4582x9974,Female,56,2023-06-29,Premium,Heatherburgh,USA,1084
CUST-1145,Tracey Brooks,timothy59@example.net,499-683-0998x824,Other,43,2025-05-25,Premium,North Richard,India,388
CUST-1146,Ryan White,davidbrown@example.net,+1-880-755-4865x163,Other,58,2024-12-13,Standard,West David,UK,551
CUST-1147,Susan Jones,coreyruiz@example.org,409.814.9219x32478,Other,52,2024-01-14,Premium,Theresachester,Germany,885
CUST-1148,Wesley Mcmillan,vrichardson@example.org,539.886.5177x426,Other,64,2025-10-28,Standard,North Royton,UK,232
CUST-1149,Jason Myers,livingstonbetty@example.com,(217)389-2282,Male,65,2023-07-15,Premium,Lake Jeremymouth,USA,1068
CUST-1150,Charles Parker,ucole@example.com,001-336-594-3103,Female,35,2023-06-22,Premium,South Adamburgh,USA,1091
CUST-1151,Tracy Horn,xcox@example.com,660-557-4995,Female,31,2025-09-23,Basic,Port Tiffanyland,India,267
CUST-1152,Carolyn Villarreal,lhopkins@example.net,4582684171,Female,52,2024-11-11,Premium,Kyleshire,UK,583
CUST-1153,Lisa Lowe,edwincooper@example.org,818-402-0046,Male,61,2022-08-29,Basic,Ruthton,Germany,1388
CUST-1154,Briana Hernandez,jonesdana@example.com,4503540913,Female,58,2025-08-13,Premium,Luisland,Germany,308
CUST-1155,Terri Perez Dds,josephbrown@example.net,+1-205-941-0541,Female,24,2023-08-22,Standard,North Brendachester,Germany,1030
CUST-1156,William Barrett Jr.,olewis@example.org,(251)328-7327,Male,58,2023-01-18,Basic,Thomasborough,USA,1246
CUST-1157,Renee Baldwin,steven84@example.net,001-485-443-1742x11600,Male,30,2023-06-01,Premium,Stewartshire,Germany,1112
CUST-1158,Vincent Rodriguez,fstokes@example.com,001-681-694-1393x155,Other,35,2023-08-23,Premium,Baileytown,India,1029
CUST-1159,Andrew Sims,martinezblake@example.org,2465861465,Female,54,2024-01-24,Standard,Snyderberg,India,875
CUST-1160,Christopher Chen,barbarawilson@example.net,899.790.9513x504,Male,30,2023-03-19,Basic,Christinefort,UK,1186
CUST-1161,Cassandra Cohen,wperez@example.net,965.484.4213x50738,Other,53,2025-12-02,Standard,North Jasonfurt,India,197
CUST-1162,Gina Noble,,+1-444-654-8859,Female,48,2024-04-24,Basic,Port Sharon,India,784
CUST-1163,Terri Rodriguez,anthonylacey@example.org,+1-387-458-7876,Female,43,2022-09-01,Standard,East Lauren,Germany,1385
CUST-1164,Brittany Johnson,fredbrock@example.net,+1-838-990-7591x09428,Other,33,2025-05-25,Premium,Flynnport,Germany,388
CUST-1165,Debra Torres,hayesmichael@example.org,825.361.4135x181,Male,26,2023-10-23,Standard,Haydenfurt,India,968
CUST-1166,Jay Hill Md,ryandelgado@example.net,(638)972-5026,Other,26,2025-10-21,Premium,Wilkinsonside,India,239
CUST-1167,Stephen Oneill,mullenjeffrey@example.org,308-806-1011,Male,55,2026-05-07,Premium,East Gregoryfort,India,41
CUST-1168,Charlotte Scott Md,michael17@example.com,001-409-939-8829x2054,Male,28,2024-10-08,Standard,Cathymouth,India,617
CUST-1169,Rebecca Gonzalez,lisa33@example.com,001-759-214-6461x24473,Other,39,2024-10-06,Premium,Robinsonmouth,USA,619
CUST-1170,Ryan Ball,zking@example.net,(495)878-2996,Male,43,2024-10-01,Premium,West Ashley,India,624
CUST-1171,Amanda Cook,diazeddie@example.com,485-227-2696x14777,Other,53,2024-11-23,Standard,Bauerview,USA,571
CUST-1172,Jennifer Burnett,bhancock@example.com,5692516469,Female,62,2024-08-30,Premium,Lake Jennifermouth,India,656
CUST-1173,Kenneth Tran,danielpalmer@example.net,272.320.9138,Female,40,2022-07-16,Basic,Johnburgh,India,1432
CUST-1174,Jeffrey Chapman,villanuevajoyce@example.com,662-354-8547x35991,Male,62,2025-09-25,Premium,West Rebeccaville,India,265
CUST-1175,Sylvia Williams,nblake@example.org,001-506-781-0411,Female,62,2024-09-18,Premium,Port Sarahstad,UK,637
CUST-1176,Mary Roberts,ejohnson@example.org,203.966.0039x237,Other,51,2022-07-03,Standard,New Philipfurt,USA,1445
CUST-1177,Crystal Johns,mistyholmes@example.com,901.492.9153,Other,26,2024-04-01,Standard,West Nicole,USA,807
CUST-1178,Erica Mays,ysanders@example.org,Not Provider,Other,41,2022-06-11,Premium,Hannahshire,USA,1467
CUST-1179,David Schmitt,austin47@example.net,805-359-5406x773,Female,25,2026-01-07,Basic,West Annettefort,India,161
CUST-1180,Jeremiah Myers,hannah45@example.org,340.283.5030x846,Female,24,2024-02-27,Basic,Josephshire,India,841
CUST-1181,Miguel Hale,dchang@example.org,5933369106,Female,53,2023-11-12,Standard,Port Christopher,India,948
CUST-1182,Lori Hernandez,bmartin@example.net,787.640.9884x25984,Other,35,2025-12-12,Premium,New Ryan,India,187
CUST-1183,Jason Brooks,ihart@example.org,Not Provider,Male,20,2023-05-13,Premium,Port Dorothyborough,India,1131
CUST-1184,Frank Lee,yboone@example.org,001-642-863-3764x4639,Other,45,2024-02-25,Premium,East Maryfort,India,843
CUST-1185,Laura James,,867.756.1699,Male,23,2025-12-19,Premium,Christytown,UK,180
CUST-1186,Carla Collins,griggs@example.com,001-245-962-2622x5046,Male,61,2024-08-21,Standard,New Larryborough,Germany,665
CUST-1187,Hannah Miller,udixon@example.net,2022180384,Other,61,2025-10-17,Premium,East Jason,India,243
CUST-1188,Larry Williams,david60@example.org,Not Provider,Other,38,2022-10-30,Premium,Port Jennifer,USA,1326
CUST-1189,Brian Bradford,anna21@example.net,286.245.2360,Female,45,2023-12-08,Standard,Port Tiffanyton,USA,922
CUST-1190,Eric Harvey,nevans@example.org,511-779-4758,Male,57,2023-01-02,Basic,Chungview,India,1262
CUST-1191,Karla Garcia,randall47@example.org,(935)653-3057x516,Male,18,2022-06-30,Premium,Wilsontown,UK,1448
CUST-1192,Walter Gomez,nleon@example.com,545-903-7658,Female,53,2025-12-17,Standard,Benjaminhaven,USA,182
CUST-1193,Kathy Soto,shernandez@example.net,7254561357,Male,43,2025-07-28,Basic,East Kristin,India,324
CUST-1194,Jessica Forbes,lawrencewilliams@example.org,(373)913-5295x01501,Male,60,2023-11-09,Premium,Lake Jacobhaven,USA,951
CUST-1195,Matthew Sanchez,joseph47@example.org,489.650.7547x3041,Female,52,2022-08-25,Premium,North Courtney,India,1392
CUST-1196,Robert Luna,taylorkaitlyn@example.net,386.757.4481x744,Other,30,2023-05-10,Premium,West Robertmouth,USA,1134
CUST-1197,Tara Davis,alishawade@example.org,+1-239-991-0590,Female,66,2023-11-07,Premium,Patelmouth,India,953
CUST-1198,Brian Bauer,,883.466.5989x4432,Female,27,2024-11-23,Premium,Lake Monica,India,571
CUST-1199,Abigail Stephens,halechristopher@example.com,(730)669-7086,Other,61,2024-05-11,Standard,Port Joshuamouth,India,767
